"'Calanus finmarchicus'"	"'Centropages typicus'"	"'Temora longicornis'"	"'Metridia lucens'"	"'Centropages hamatus'"	"'Paraeuchaeta norvegica'"	"'Harpacticoida '"	"'Oithona '"	"'Metridia'"	"'Calanus'"	"'Acartia '"	"'Clausocalanus'"	"'Paracalanus'"	"'Paracalanus or Pseudocalanus '"	"'Pseudocalanus'"
2510.8	0	0	200.9	0	0	0	0	0	0	0	0	0	0	0
1171.7	1606.9	0	0	0	0	0	0	0	1606.9	0	0	0	0	0
569.1	3080	0	67	0	0	0	0	0	0	0	0	0	0	1540
569.1	0	0	100.4	0	0	0	1606.9	0	0	0	0	0	9641.5	9641.5
67	0	0	67	0	0	0	0	1540	0	0	0	0	3079.9	3079.9
33.5	0	0	67	0	0	0	0	0	0	1606.9	0	0	0	0
67	0	0	200.9	0	0	0	0	0	0	0	0	0	0	1540
200.9	0	0	200.9	0	0	0	0	0	1606.9	0	0	0	0	0
1171.7	1606.9	0	67	0	0	0	0	0	1540	0	0	0	0	0
1171.7	0	0	100.4	0	0	0	0	0	0	0	0	0	0	0
569.1	1540	0	0	0	0	0	0	0	0	0	0	0	0	0
1171.7	0	0	33.5	0	0	0	0	0	0	0	0	0	0	0
200.9	1540	0	0	0	0	0	0	0	0	0	0	0	0	0
569.1	1606.9	0	0	0	0	0	0	0	3213.8	0	0	0	0	0
569.1	1606.9	0	0	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	0	0	0	0	0	0	3079.9	0	0	0	1540	4619.9
200.9	1606.9	0	67	0	0	0	4820.7	0	3213.8	0	0	0	1606.9	4820.7
200.9	0	0	0	0	0	0	0	0	4619.9	0	0	0	3079.9	1540
1171.7	0	0	200.9	0	0	0	1606.9	0	27317.6	0	0	0	3213.8	9641.5
1171.7	0	0	100.4	0	67	0	1540	0	9239.8	0	0	0	0	1540
1171.7	0	0	200.9	0	0	0	0	0	9641.5	0	0	0	0	0
2510.8	1540	0	0	0	0	0	0	0	1540	0	0	0	0	0
569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1171.7	0	0	67	0	0	0	1540	0	0	0	0	0	0	0
569.1	0	0	33.5	0	0	0	0	0	0	0	0	0	0	0
1171.7	0	0	0	0	0	0	0	0	9239.8	0	0	0	0	0
569.1	0	0	0	0	0	0	0	0	27317.6	0	0	0	0	1606.9
200.9	0	0	33.5	0	0	0	0	0	27317.6	0	0	0	3213.8	4820.7
1171.7	0	0	200.9	0	0	0	3079.9	0	26179.3	0	0	1540	3079.9	9239.8
1171.7	0	0	33.5	0	0	0	0	0	257106.4	0	0	0	3213.8	9641.5
5356.4	0	0	0	0	0	0	0	0	246393.6	0	0	0	0	0
5356.4	0	0	0	0	67	0	0	0	257106.4	0	0	0	0	3213.8
2510.8	0	0	0	0	0	0	0	0	246393.6	0	0	0	3079.9	1540
2510.8	0	0	0	0	0	0	0	0	257106.4	0	0	0	1606.9	1606.9
2510.8	0	0	0	0	0	0	0	0	115497	0	0	0	0	0
2510.8	0	0	0	0	0	0	1606.9	0	257106.4	0	0	0	0	0
5356.4	0	0	0	0	0	0	3079.9	0	246393.6	0	0	0	0	9239.8
1171.7	0	0	0	0	0	0	4820.7	0	257106.4	4820.7	0	0	9641.5	4820.7
2510.8	0	9239.8	0	0	0	0	9239.8	0	246393.6	53898.6	0	3079.9	9239.8	9239.8
200.9	0	0	0	0	0	0	0	0	9239.8	0	0	0	0	3079.9
5356.4	0	0	33.5	0	0	0	0	0	56242	0	0	0	9641.5	4820.7
2510.8	0	0	33.5	0	0	0	0	0	9239.8	0	0	0	0	0
1171.7	0	0	33.5	0	33.5	0	0	0	9641.5	0	0	0	0	0
10712.8	0	0	33.5	0	67	0	0	0	9239.8	0	0	0	0	0
5356.4	0	0	0	0	0	0	0	0	4820.7	0	0	0	0	1606.9
5356.4	0	0	0	0	0	0	0	0	3079.9	0	0	0	0	0
5356.4	0	0	0	0	0	0	0	0	9641.5	0	0	0	0	0
569.1	1540	9239.8	0	0	0	0	1540	0	3079.9	0	0	0	0	3079.9
569.1	0	0	33.5	0	0	0	0	0	9239.8	0	0	0	0	3079.9
200.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1606.9	0
569.1	0	3213.8	0	0	0	1606.9	0	0	9641.5	0	0	0	0	0
1171.7	12319.7	26179.3	0	0	0	0	0	0	0	0	0	0	0	0
569.1	1606.9	27317.6	0	0	0	0	3213.8	0	3213.8	0	0	0	0	3213.8
1171.7	10779.8	53898.6	0	4619.9	0	0	0	0	3079.9	0	0	0	0	9239.8
0	0	1540	0	0	0	0	0	0	0	0	0	0	1540	9239.8
1171.7	0	1606.9	0	0	0	0	3213.8	0	56242	0	0	0	9641.5	27317.6
2510.8	0	0	0	0	0	0	0	0	9239.8	0	0	0	9239.8	26179.3
5356.4	0	3213.8	33.5	0	0	0	0	0	27317.6	0	0	0	3213.8	0
1171.7	0	0	33.5	0	0	0	0	0	9239.8	0	0	0	4619.9	9239.8
2510.8	1606.9	3213.8	0	0	0	0	1606.9	0	120518.6	0	0	0	9641.5	9641.5
1171.7	1540	0	0	0	0	0	0	0	9239.8	0	0	0	1540	0
200.9	0	0	0	0	0	0	0	0	4820.7	0	0	0	1606.9	0
1171.7	13859.7	0	0	0	0	0	0	0	4619.9	0	0	0	0	0
100.4	8034.5	0	0	0	0	0	0	0	1606.9	0	0	0	0	0
10712.8	1540	9239.8	0	0	0	0	0	0	9239.8	0	0	0	0	0
1171.7	1606.9	9641.5	0	0	0	0	4820.7	0	27317.6	0	0	0	0	3213.8
2510.8	4619.9	3079.9	0	0	0	0	0	0	4619.9	0	0	0	0	0
2510.8	1606.9	9641.5	0	1606.9	0	0	0	0	9641.5	0	0	0	4820.7	4820.7
2510.8	1540	9239.8	0	0	0	0	0	0	9239.8	0	0	3079.9	3079.9	4619.9
100.4	19283	1606.9	0	0	0	0	1606.9	0	1606.9	0	0	0	3213.8	0
200.9	80077.9	1540	0	0	0	0	0	0	4619.9	0	0	26179.3	9239.8	9239.8
1171.7	54635.2	0	0	0	0	0	1606.9	0	9641.5	0	0	9641.5	27317.6	9641.5
1171.7	124736.8	0	33.5	0	0	0	3079.9	0	0	0	0	26179.3	9239.8	0
200.9	54635.2	0	0	0	0	0	4820.7	0	1606.9	0	0	1606.9	27317.6	1606.9
33.5	18479.6	0	0	0	200.9	0	1540	0	0	0	0	9239.8	9239.8	0
67	8034.5	0	0	0	1171.7	0	0	0	0	0	0	0	0	0
100.4	3079.9	0	0	0	33.5	0	0	0	1540	0	0	0	0	0
67	36959.1	9641.5	33.5	1606.9	0	0	0	1606.9	0	0	0	1606.9	9641.5	0
569.1	63138.4	115497	33.5	3079.9	33.5	0	0	0	1540	0	0	0	1540	3079.9
200.9	12319.7	1540	0	0	0	0	0	0	0	0	0	9239.8	3079.9	0
100.4	12855.3	0	0	0	0	1606.9	3213.8	0	0	0	0	0	9641.5	0
200.9	80077.9	0	0	0	0	0	1540	0	0	0	0	3079.9	9239.8	3079.9
85702.1	54635.2	0	0	0	0	0	9641.5	0	120518.6	0	0	27317.6	9641.5	9641.5
10712.8	80077.9	0	0	0	0	0	0	0	0	0	0	9239.8	9239.8	3079.9
2510.8	36959.1	0	67	0	0	0	9641.5	0	1606.9	0	0	9641.5	27317.6	0
0	18479.6	0	0	0	0	0	1540	0	1540	0	0	3079.9	9239.8	0
33.5	36959.1	0	0	0	0	0	9641.5	0	0	0	0	0	0	0
0	35419.1	0	0	0	67	0	1540	0	0	0	0	9239.8	3079.9	0
569.1	9641.5	0	67	0	200.9	0	9641.5	0	3213.8	0	0	1606.9	3213.8	0
1171.7	63138.4	0	0	0	200.9	0	1540	0	3079.9	0	0	9239.8	9239.8	0
200.9	36959.1	9641.5	0	0	0	0	9641.5	0	1606.9	3213.8	0	3213.8	27317.6	1606.9
200.9	19283	0	0	0	0	0	0	0	1606.9	0	0	0	0	0
67	80077.9	1540	0	0	0	0	1540	0	0	0	0	9239.8	9239.8	1540
33.5	83559.6	0	0	0	0	0	0	1606.9	1606.9	0	0	9641.5	27317.6	3213.8
2510.8	30799.2	0	100.4	0	0	0	1540	0	3079.9	0	0	9239.8	9239.8	1540
1171.7	19283	0	0	0	33.5	0	1606.9	1606.9	0	0	0	9641.5	9641.5	0
2510.8	13859.7	0	100.4	0	200.9	0	0	0	1540	0	0	26179.3	9239.8	1540
5356.4	12855.3	0	67	0	100.4	0	3213.8	0	4820.7	0	0	3213.8	0	1606.9
10712.8	10779.8	0	200.9	0	200.9	0	0	0	1540	0	0	26179.3	9239.8	9239.8
2510.8	32138.3	0	200.9	0	33.5	0	9641.5	1606.9	0	0	0	9641.5	9641.5	9641.5
2510.8	63138.4	0	200.9	0	0	0	3079.9	0	0	0	0	26179.3	9239.8	9239.8
33.5	3213.8	0	33.5	0	0	0	0	0	1606.9	0	0	1606.9	0	0
569.1	35419.1	0	100.4	0	0	0	0	0	1540	0	0	0	0	1540
569.1	19283	0	0	0	33.5	0	0	0	4820.7	0	0	0	1606.9	4820.7
2510.8	26179.3	0	569.1	0	200.9	0	0	0	0	0	0	9239.8	1540	0
1171.7	19283	0	200.9	0	200.9	0	0	1606.9	4820.7	0	0	4820.7	9641.5	0
1171.7	9239.8	0	569.1	0	33.5	0	0	0	1540	0	0	0	1540	0
1171.7	54635.2	0	569.1	0	200.9	0	0	0	27317.6	0	0	27317.6	56242	9641.5
1171.7	13859.7	0	569.1	0	200.9	0	0	0	9239.8	0	0	9239.8	1540	0
200.9	4820.7	0	67	0	200.9	0	0	0	9641.5	0	0	0	0	0
33.5	1540	0	33.5	0	0	0	0	0	0	0	0	0	0	0
0	0	0	200.9	0	0	0	0	0	1606.9	0	0	0	0	0
33.5	1540	0	33.5	0	0	0	0	0	0	0	0	0	0	0
0	0	0	33.5	0	0	0	0	0	0	0	0	0	0	0
200.9	1540	0	0	0	0	0	0	0	0	0	0	0	0	0
200.9	1606.9	0	0	0	0	0	0	0	0	0	0	0	0	0
200.9	1540	0	33.5	0	0	0	0	0	0	0	0	0	0	0
67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569.1	6159.8	0	0	0	0	0	0	0	0	0	0	0	0	0
0	4820.7	0	0	0	0	0	0	0	0	0	0	0	1606.9	1606.9
569.1	13859.7	0	0	0	0	0	3079.9	0	1540	0	0	3079.9	3079.9	0
67	36959.1	0	0	0	0	0	1606.9	0	3213.8	0	0	0	1606.9	4820.7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1606.9
200.9	0	0	67	0	0	0	0	0	0	0	0	0	1606.9	1606.9
200.9	0	0	67	0	0	0	0	0	0	0	0	0	0	0
100.4	0	0	67	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	67	0	0	0	0	0	1540	0	0	0	0	0
200.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1171.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1171.7	0	0	33.5	0	0	0	0	0	1540	0	0	0	0	0
2510.8	1606.9	0	200.9	0	0	0	0	0	3213.8	0	0	0	1606.9	1606.9
1171.7	0	0	33.5	0	0	0	0	0	0	0	0	0	0	1540
200.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100.4	3079.9	0	0	0	0	0	0	0	0	0	0	0	0	0
67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2510.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1171.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1171.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1171.7	0	0	33.5	0	0	0	0	0	0	0	0	0	1540	9239.8
2510.8	18479.6	0	67	0	0	0	3079.9	0	3079.9	0	0	0	9239.8	3079.9
569.1	6427.6	0	0	0	0	0	0	0	0	0	0	0	9641.5	9641.5
200.9	0	0	33.5	0	0	0	0	0	0	0	0	0	0	0
33.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1540	1540	0	0	0	0	0	0	1540	0	0	0	0	0
100.4	0	0	0	0	0	0	0	0	27317.6	0	0	0	0	0
569.1	0	0	0	0	0	0	0	0	9239.8	0	0	0	0	0
10712.8	0	0	0	0	0	0	0	0	56242	0	0	1606.9	0	4820.7
1171.7	0	0	0	0	0	0	0	0	115497	0	0	0	0	0
1171.7	0	0	0	0	0	0	0	0	27317.6	0	0	0	0	0
2510.8	1540	0	0	0	0	0	0	0	53898.6	0	0	0	0	1540
200.9	0	0	0	0	0	0	0	0	27317.6	0	0	0	0	0
569.1	0	0	0	0	67	0	0	0	9239.8	0	0	0	0	0
569.1	0	0	0	0	0	0	0	0	27317.6	0	0	0	0	0
33.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	33.5	0	0	0	1606.9	0	0	0	0	0
21425.5	1540	1540	569.1	0	0	1540	0	0	9239.8	0	0	0	3079.9	9239.8
2510.8	1606.9	0	0	0	0	0	9641.5	0	27317.6	0	0	0	9641.5	27317.6
21425.5	0	1540	569.1	0	0	0	0	0	3079.9	0	0	0	1540	9239.8
21425.5	0	0	569.1	0	0	0	0	0	9641.5	0	1606.9	0	3213.8	9641.5
21425.5	0	1540	200.9	0	67	0	0	0	9239.8	0	0	0	0	1540
10712.8	0	0	0	0	33.5	1606.9	1606.9	0	9641.5	0	0	0	0	0
10712.8	0	0	0	0	33.5	0	0	0	0	0	0	0	0	0
569.1	0	9641.5	0	0	0	0	9641.5	0	257106.4	9641.5	0	0	1606.9	9641.5
0	0	4820.7	0	0	0	0	0	0	1606.9	0	0	0	1606.9	0
100.4	0	4619.9	33.5	0	0	0	3079.9	0	3079.9	0	0	0	0	3079.9
569.1	0	1606.9	67	0	0	0	0	0	9641.5	0	0	0	0	0
2510.8	0	1540	200.9	0	67	0	0	0	0	0	0	0	0	0
2510.8	0	0	200.9	0	67	0	0	0	9641.5	0	0	0	0	0
1171.7	0	0	0	0	0	0	0	0	1540	0	0	0	0	0
569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	0	0	0	0	0	0	9239.8	0	0	0	0	0
200.9	0	9641.5	0	0	0	0	3213.8	0	27317.6	0	0	0	1606.9	1606.9
1171.7	1540	26179.3	0	0	0	0	0	0	26179.3	0	0	1540	9239.8	9239.8
569.1	0	3079.9	0	0	0	0	0	0	9239.8	0	0	0	3079.9	9239.8
2510.8	0	9641.5	0	0	0	0	3213.8	0	56242	0	0	0	1606.9	9641.5
200.9	0	1540	0	0	0	0	0	0	9239.8	0	0	0	1540	0
200.9	0	0	0	0	0	0	0	0	1606.9	0	0	0	0	0
200.9	0	0	0	0	0	0	0	0	1540	0	0	0	0	0
200.9	0	0	0	0	0	0	0	0	1606.9	0	0	0	0	0
200.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100.4	1606.9	9641.5	0	0	0	0	0	0	1606.9	0	0	0	0	0
569.1	12319.7	53898.6	0	0	0	0	1540	0	9239.8	0	0	0	3079.9	1540
2510.8	14462.2	56242	0	9641.5	0	0	9641.5	0	27317.6	3213.8	0	0	4820.7	1606.9
2510.8	52358.6	53898.6	0	0	0	0	3079.9	0	26179.3	3079.9	0	0	9239.8	9239.8
1171.7	4820.7	27317.6	0	0	0	0	3213.8	0	56242	0	0	0	27317.6	27317.6
2761.6	10162.8	59282.7	0	0	0	0	28794.5	0	59282.7	5081.4	0	10162.8	127034.3	127034.3
1171.7	12855.3	4820.7	0	0	0	0	0	0	27317.6	1606.9	0	0	1606.9	4820.7
2510.8	13859.7	9239.8	0	0	0	0	1540	0	26179.3	0	0	0	9239.8	9239.8
5356.4	9641.4	0	0	0	0	0	0	0	9641.5	0	0	3213.8	1606.9	0
2510.8	80077.9	0	0	0	0	0	0	0	9239.8	0	0	26179.3	9239.8	3079.9
569.1	83559.6	0	0	0	100.4	0	4820.7	0	3213.8	0	0	4820.7	9641.5	3213.8
569.1	35419.1	0	0	0	569.1	0	0	0	0	0	0	9239.8	4619.9	1540
33.5	241037.2	3213.8	0	0	67	0	4820.7	0	1606.9	0	0	9641.5	27317.6	0
0	80077.9	0	0	0	67	0	1540	0	0	0	0	3079.9	4619.9	1540
0	176760.6	0	0	0	0	0	1606.9	0	0	0	0	9641.5	9641.5	0
569.1	52358.6	3079.9	0	0	0	0	9239.8	0	0	0	0	0	3079.9	0
1171.7	18479.6	0	0	0	0	0	1540	0	3079.9	0	0	1540	4619.9	9239.8
2510.8	19283	1606.9	33.5	0	0	0	0	0	9641.5	0	0	0	3213.8	3213.8
200.9	141676.3	0	0	0	0	0	1540	0	0	0	0	3079.9	9239.8	9239.8
200.9	147836.2	0	0	0	0	0	1606.9	0	3213.8	0	0	27317.6	27317.6	9641.5
200.9	13859.7	0	100.4	0	100.4	0	1540	0	0	9239.8	0	9239.8	0	9239.8
569.1	36959.1	0	0	0	0	0	1606.9	0	0	0	0	4820.7	4820.7	0
1171.7	141676.3	0	0	0	569.1	0	0	0	0	0	0	9239.8	9239.8	0
200.9	12855.3	0	0	0	200.9	0	3213.8	0	0	0	0	9641.5	27317.6	0
200.9	35419.1	9239.8	0	0	0	0	0	0	1540	0	0	9239.8	9239.8	9239.8
569.1	83559.6	9641.5	0	0	33.5	0	1606.9	0	1606.9	3213.8	0	4820.7	9641.5	0
67	30531.4	0	0	0	0	0	1606.9	0	3213.8	0	0	3213.8	9641.5	0
0	35419.1	0	0	0	0	0	0	0	0	0	0	1540	0	1540
0	0	0	0	0	0	0	0	0	1606.9	0	0	0	0	0
33.5	52358.6	0	0	0	0	0	0	0	0	0	0	0	1540	1540
2510.8	65883.5	0	200.9	0	0	0	0	0	4820.7	0	0	3213.8	9641.5	3213.8
2510.8	18479.6	0	200.9	0	0	0	0	0	0	0	0	0	4619.9	3079.9
1171.7	11248.4	0	200.9	0	33.5	0	0	0	3213.8	0	0	1606.9	1606.9	0
200.9	12319.7	0	0	0	200.9	0	0	0	0	0	0	4619.9	3079.9	0
569.1	0	0	67	0	33.5	0	0	0	0	0	0	1606.9	0	0
200.9	12319.7	0	200.9	0	0	0	0	0	0	0	0	9239.8	3079.9	1540
2510.8	30531.4	0	1171.7	0	33.5	0	3213.8	1606.9	3213.8	0	0	9641.5	27317.6	3213.8
569.1	63138.4	0	569.1	0	33.5	0	0	0	0	0	0	26179.3	4619.9	1540
200.9	65883.5	1606.9	33.5	0	0	0	0	0	1606.9	0	0	9641.5	27317.6	1606.9
569.1	12319.7	0	33.5	0	0	0	0	0	0	0	0	1540	0	0
569.1	65883.5	0	0	0	0	0	0	0	9641.5	0	0	0	4820.7	1606.9
1171.7	63138.4	0	67	0	0	0	0	0	9239.8	0	0	3079.9	1540	1540
1171.7	36959.1	0	0	0	0	0	0	0	9641.5	0	0	0	4820.7	3213.8
569.1	12319.7	0	569.1	0	0	0	0	0	0	0	0	0	0	1540
2510.8	19283	0	1171.7	0	0	0	0	0	9641.5	0	0	3213.8	9641.5	4820.7
1171.7	35419.1	0	569.1	0	67	0	0	0	0	1540	0	1540	0	1540
1171.7	1606.9	0	200.9	0	200.9	0	0	0	1606.9	0	0	0	0	0
5356.4	141676.3	0	5356.4	0	100.4	0	9239.8	0	4619.9	3079.9	0	26179.3	9239.8	26179.3
100.4	241037.2	3213.8	200.9	0	33.5	0	9641.5	0	3213.8	0	0	27317.6	56242	27317.6
200.9	18479.6	1540	200.9	0	33.5	0	1540	0	0	0	0	9239.8	3079.9	1540
33.5	1606.9	0	100.4	0	0	0	0	0	0	0	0	1606.9	0	0
200.9	4619.9	0	33.5	0	0	0	0	0	0	0	0	0	0	0
569.1	1606.9	0	67	0	0	0	0	0	1606.9	0	0	0	0	0
67	1540	0	100.4	0	0	0	0	0	0	0	0	0	0	0
67	3213.8	0	33.5	0	0	0	0	0	0	0	0	0	0	0
569.1	1540	0	0	0	0	0	0	0	4619.9	0	0	0	0	0
569.1	1606.9	0	0	0	0	0	0	0	1606.9	0	0	0	0	0
569.1	1540	0	0	0	0	0	0	0	1540	0	0	0	0	0
569.1	1606.9	0	33.5	0	0	0	0	1606.9	0	0	0	0	0	0
569.1	0	0	33.5	0	0	0	0	0	0	0	0	0	0	0
200.9	8034.5	0	33.5	0	67	0	0	0	1606.9	0	0	0	0	0
1171.7	18479.6	0	200.9	0	0	0	0	0	1540	0	0	3079.9	1540	4619.9
67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	33.5	0	0	0	0	0	1540	0	0	0	0	0
100.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	200.9	0	0	0	0	0	0	0	0	0	0	0
0	1606.9	0	200.9	0	0	0	0	0	0	0	0	0	0	0
200.9	1540	0	569.1	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	200.9	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	67	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	33.5	0	0	0	0	0	1606.9	0	0	0	0	0
200.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200.9	3079.9	0	0	0	0	0	1540	0	0	0	0	0	0	1540
200.8643326	0	0	569.1156091	0	0	0	0	0	1439.527717	0	0	0	0	1439.527717
2510.804158	0	0	66.95477754	0	0	0	0	0	4519.447484	0	0	0	0	1506.482495
1171.708607	0	0	0	0	0	0	0	0	0	0	0	0	0	1439.527717
5356.382203	0	0	0	0	0	0	0	0	3012.964989	0	0	0	3012.964989	1506.482495
5356.382203	0	0	0	0	0	0	0	0	2879.055434	0	0	0	0	8637.166302
2510.804158	0	0	0	0	0	0	0	0	1506.482495	0	0	0	0	1506.482495
569.1156091	0	0	33.47738877	0	0	0	0	0	1439.527717	0	0	0	0	0
1171.708607	1506.482495	0	66.95477754	0	0	0	0	0	1506.482495	0	0	0	0	0
2510.804158	1439.527717	0	200.8643326	0	0	0	0	0	0	0	0	0	0	0
2510.804158	0	0	200.8643326	0	33.47738877	0	0	0	1506.482495	0	0	0	0	0
2510.804158	0	0	200.8643326	0	0	0	0	0	0	0	0	0	0	1439.527717
5356.382203	6025.929979	3012.964989	200.8643326	0	33.47738877	0	1506.482495	0	4519.447484	0	0	0	9038.894968	3012.964989
2510.804158	10076.694019	0	200.8643326	0	0	0	2879.055434	0	1439.527717	0	0	0	0	2879.055434
100.4321663	0	0	0	0	0	0	0	0	1506.482495	0	0	0	1506.482495	1506.482495
200.8643326	2879.055434	0	0	0	0	0	0	0	0	0	0	0	0	8637.166302
100.4321663	0	0	0	0	0	0	0	0	1506.482495	0	0	0	0	4519.447484
200.8643326	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200.8643326	0	0	0	0	0	0	0	0	1506.482495	0	0	0	0	0
200.8643326	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569.1156091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2510.804158	0	0	33.47738877	0	0	0	0	0	0	0	0	0	0	1506.482495
2510.804158	0	0	200.8643326	0	0	0	0	0	1506.482495	0	0	0	0	0
1171.708607	0	0	200.8643326	0	0	0	0	0	0	0	0	0	0	0
2510.804158	0	1506.482495	200.8643326	0	0	0	1506.482495	0	9038.894968	0	0	0	1506.482495	4519.447484
1171.708607	2879.055434	2879.055434	200.8643326	0	0	0	0	0	8637.166302	0	0	0	8637.166302	8637.166302
1171.708607	1506.482495	1506.482495	0	0	0	0	0	0	9038.894968	0	0	0	3012.964989	9038.894968
2510.804158	0	0	0	0	0	0	1439.527717	0	8637.166302	0	0	0	0	8637.166302
2510.804158	0	1506.482495	0	0	0	0	0	0	112986.1871	0	0	0	9038.894968	52726.88731
2510.804158	0	0	0	0	0	0	1439.527717	0	50383.4701	0	0	0	8637.166302	24471.97119
5356.382203	0	0	0	0	0	0	0	0	112986.1871	0	0	0	9038.894968	25610.20241
5356.382203	0	0	33.47738877	0	33.47738877	0	0	0	24471.97119	0	0	0	8637.166302	8637.166302
2510.804158	0	0	100.4321663	0	0	0	0	0	52726.88731	0	0	0	3012.964989	25610.20241
5356.382203	0	0	0	0	66.95477754	0	0	0	24471.97119	0	0	0	8637.166302	2879.055434
1171.708607	0	0	0	0	0	0	2192.768964	0	110475.3829	2226.246353	0	0	1473.005106	2192.768964
2510.804158	0	0	66.95477754	0	33.47738877	0	1439.527717	0	50383.4701	1439.527717	0	0	8637.166302	8637.166302
2510.804158	0	3012.964989	0	0	33.47738877	0	25610.20241	0	112986.1871	4519.447484	0	0	9038.894968	3012.964989
2510.804158	0	2879.055434	33.47738877	0	33.47738877	0	8838.030635	0	80345.73305	8838.030635	0	0	17123.68436	8838.030635
569.1156091	0	25610.20241	0	0	33.47738877	0	9038.894968	0	112986.1871	1506.482495	0	0	9038.894968	1506.482495
569.1156091	4419.015318	0	0	0	0	0	0	0	6678.739059	0	0	0	2879.055434	4419.015318
2510.804158	0	1506.482495	0	0	33.47738877	0	3012.964989	0	112986.1871	0	0	0	9038.894968	25610.20241
1171.708607	0	0	200.8643326	0	33.47738877	0	0	0	107964.5788	0	0	0	1439.527717	1439.527717
1171.708607	0	0	200.8643326	0	0	0	0	1506.482495	112986.1871	0	0	0	1506.482495	3012.964989
1171.708607	0	0	100.4321663	0	66.95477754	0	0	0	8637.166302	0	0	0	0	2879.055434
1171.708607	0	0	0	0	66.95477754	0	0	0	25041.0868	0	0	0	0	0
10377.99052	0	0	200.8643326	0	100.4321663	0	0	0	107964.5788	0	0	0	8637.166302	8637.166302
21425.52881	0	0	0	0	66.95477754	0	0	0	112986.1871	0	0	0	0	1506.482495
43520.6054	0	0	0	0	0	0	0	0	107964.5788	0	0	0	2879.055434	0
21425.52881	0	0	0	0	0	0	0	0	112986.1871	0	0	0	1506.482495	0
43520.6054	0	4318.583151	0	0	0	0	8637.166302	0	107964.5788	8637.166302	0	1439.527717	8637.166302	50383.4701
2510.804158	4519.447484	3012.964989	0	0	0	0	9038.894968	0	112986.1871	3012.964989	0	0	25610.20241	9038.894968
2510.804158	0	24471.97119	0	0	0	0	8637.166302	0	8637.166302	0	0	0	8637.166302	50383.4701
200.8643326	0	5071.824399	0	0	0	0	0	0	8838.030635	0	0	0	0	0
5356.382203	0	2879.055434	0	0	0	0	0	0	8637.166302	0	0	0	2879.055434	8637.166302
21425.52881	0	0	0	0	0	0	0	0	25610.20241	0	0	0	9038.894968	3012.964989
43520.6054	1439.527717	1439.527717	0	0	0	0	2879.055434	0	24471.97119	2879.055434	0	0	8637.166302	24471.97119
43520.6054	0	0	0	0	0	0	0	0	9038.894968	0	0	0	3012.964989	9038.894968
43520.6054	0	0	0	0	0	0	0	0	8637.166302	0	0	0	0	8637.166302
43520.6054	3012.964989	0	0	0	0	0	0	0	9038.894968	0	0	0	1506.482495	0
21425.52881	0	0	0	0	0	0	2226.246353	0	8637.166302	0	0	0	1506.482495	1439.527717
21425.52881	1506.482495	3012.964989	0	0	0	0	3012.964989	0	25610.20241	3012.964989	0	0	0	1506.482495
21425.52881	8637.166302	24471.97119	0	0	33.47738877	0	8637.166302	0	24471.97119	1439.527717	0	0	2879.055434	24471.97119
10377.99052	4519.447484	25610.20241	66.95477754	0	0	0	9038.894968	0	25610.20241	9038.894968	0	1506.482495	52726.88731	52726.88731
5356.382203	4519.447484	0	0	0	0	0	0	0	1506.482495	0	0	0	4519.447484	1506.482495
